,3a62531.cel,3a636a1.cel,3a6a4b1.cel,3a6b021.cel
209146_at,783.436271877231,122.948895144686,84.8473929839356,20.3356853792206
209147_s_at,75.3853274009981,1919.95539111101,145.892514342917,81.3542220305267
209148_at,283.488389971722,232.56170295967,225.411792110035,154.808137228948
209149_s_at,141.189172108962,83.5925603572469,46.5563745728202,35.5127335715093
209150_s_at,228.395920151504,145.570448445564,92.6197025693528,56.367829471619
209151_x_at,70.1715718629328,33.9413544197318,29.899250333178,25.3988665193468
209152_s_at,314.623857723543,43.6523896234959,70.473288984702,36.8839273214527
209153_s_at,153.187329928492,88.3505401437443,63.93039612536,30.4228364182667
209154_at,169.57879923799,393.321715446115,52.6269428182818,24.2738487606352
209155_s_at,118.338654889238,75.7479975485891,99.7881508698368,25.1282208861515
209156_s_at,28.1160378018924,920.505888212487,29.6115759815432,28.0970785149892
209157_at,168.426478573037,26.9727735444723,29.4451080198768,26.2139625077871
209158_s_at,136.408164509712,153.62769060551,174.344230938126,28.7763886297945
209159_s_at,33.1117142777312,55.7516096443302,624.407148743821,558.737242591637
209160_at,83.2407957313069,33.9142450754067,22.3265905106874,23.1863917262613
209161_at,442.409353612128,89.6497764390439,111.523831004608,40.7262859769222
209162_s_at,399.543623618024,90.4104315286949,96.1618040133684,39.6271128907191
209163_at,79.0950196744316,465.296735633558,128.991508770289,127.200384111974
209164_s_at,115.566842732394,732.877052267797,168.099177042866,87.1236524638548
209165_at,508.651143278583,173.689137882978,189.815044801439,86.3370854306984
209166_s_at,566.550828428891,163.315260349434,65.7330536722811,52.4913693240777
209167_at,27.9876799997652,129.559359056631,587.195669502743,870.580413595457
209168_at,27.0006749534743,41.9179618407141,493.559188437633,271.318844368516
209169_at,19.7040634464402,17.4349899206196,495.332233903798,289.299125717073
209170_s_at,20.33191560564,79.0207922025707,461.76592094144,530.779858087836
209171_at,592.220106637681,464.654674749395,354.989406178032,251.355911861152
209172_s_at,30.8111242021298,15.2388318630486,17.5818683192725,18.94498454722
209173_at,34.0049569791069,447.22104434204,24.8649131503698,69.426783346233
209174_s_at,447.632886318529,201.744454856161,228.876860625647,45.8174781854827
209175_at,74.5533487585422,28.5918575287534,28.7224922232726,24.0787354878412
209176_at,44.0266449306249,21.8488199766651,26.0583312656901,48.6627106501178
209177_at,562.745170570451,521.456257127,54.7665528358776,58.0596308086844
209178_at,234.795757172841,151.599625351084,98.6443835706113,35.7029858895248
209179_s_at,653.342900177727,532.72735226678,444.963066581463,258.512347652472
209180_at,523.705310912602,41.2654638842575,98.6919790526957,57.7178939870038
209181_s_at,513.986830255223,59.5895727560975,68.7640065926272,31.7576138213527
209182_s_at,47.5373885537808,60.2781276820766,64.6318038035032,56.2187203203704
209183_s_at,38.2218102755689,118.558214717746,86.7026441947309,47.9142160212136
209184_s_at,106.850727045526,299.751484134645,310.029429692743,194.589310589152
209185_s_at,111.647896406527,281.394677063937,479.991721982144,180.054698003958
209186_at,1728.75851310989,478.160537760879,365.889924153687,201.091662766477
209187_at,115.073733041401,29.0383560694086,53.2701875696122,20.2706576244737
209188_x_at,316.766096563403,94.7778993482808,91.6638760153637,47.8999084545827
209189_at,34.0627529954051,831.056825427548,244.475027625007,90.6819427758337
209190_s_at,549.933331033591,227.820304915659,173.962271897568,83.8944321900209
209191_at,33.8627185867772,269.570148125658,111.851698512735,123.580879400284
209192_x_at,203.913209133849,183.223317543959,172.674322456931,56.7808271137692
209193_at,152.909046518111,106.834518737742,102.755068120628,113.47872959209
209194_at,148.264226338696,100.74072309601,146.192103743059,88.4498340343604
209195_s_at,177.499691906435,272.827085158498,264.800447207498,135.56564964268
209196_at,270.957187509925,82.017232702385,76.162899811581,55.7439880912875
209197_at,37.0218513684813,45.7045717978836,384.606153648399,215.709905803897
209198_s_at,28.1144561037391,19.4564390518575,43.2603727703152,23.9039380974046
209199_s_at,267.981899336453,51.219083446873,2004.01245080483,148.553239673795
209200_at,204.077639359165,29.8710826726396,2528.87384096494,224.611343397378
209201_x_at,332.213105093717,121.543375946988,165.412134551007,53.8075118024282
209202_s_at,163.205330849185,167.185859728139,201.320592331855,127.744506895664
209203_s_at,60.0303846934924,62.0018202047446,47.5935832868043,34.0509969890798
209204_at,35.3918276063372,23.657667840844,46.1591519055874,33.7844013196141
209205_s_at,166.356731540552,193.658421766375,885.432385683528,219.484067937959
209206_at,29.3203831521937,26.463698493341,23.0398796608677,25.1412716307385
209207_s_at,113.845409454731,96.0684085595803,51.4507670607002,65.2560253831136
209208_at,364.041905636863,390.249341882752,223.91440329881,76.6460775612381
209209_s_at,26.6184515801442,20.9304211553171,40.1554773055025,22.3892512880277
209210_s_at,41.6807948122061,130.499240920521,270.863158683727,50.4450693566478
209211_at,15.9789027626858,16.4068638605343,15.1361105048931,15.725462065861
209212_s_at,37.6283136773867,292.884802922893,37.4509111611015,38.1101007048825
209213_at,275.121502278569,133.898089218417,50.0253434682038,102.555077976999
209214_s_at,991.494886262899,485.743555258837,316.32395702725,74.7656213969618
209215_at,205.003644193435,127.80606889936,168.205278737068,48.6546060958874
209216_at,230.064239249581,206.437100943756,152.843371852746,57.6589025328924
209217_s_at,216.848522927816,203.972577760658,215.35456930049,62.7385688223478
209218_at,898.670257956056,123.844449358329,273.406949636894,35.5335289177288
209219_at,762.601773050967,339.730080361644,182.20996595695,95.5422019495226
209220_at,28.8403421040154,39.5871193758309,40.473107207692,34.2947496597754
209221_s_at,75.1265319372072,143.47833644956,89.6004289536401,71.3335788368623
209222_s_at,121.165303219667,121.573220165907,81.3448565010224,53.535257654271
209223_at,32.3657953146029,49.4646302324548,40.7147474938588,55.6660047484892
209224_s_at,904.372478721985,557.522858134998,100.078943191965,112.663020185425
209225_x_at,793.158272936924,255.020071463992,215.704794282237,168.894952218533
209226_s_at,649.112012160577,146.984712806491,177.300872344772,48.8169640285706
209227_at,22.1659259940744,20.028167402029,34.7631993669821,22.5075731415862
209228_x_at,284.520359542943,268.164016199535,408.621866332895,91.051351638424
209229_s_at,820.735577396234,214.632569784208,240.463769169391,235.320821676107
209230_s_at,48.22234826918,914.539444678421,80.6460347119168,84.6561618123979
209231_s_at,215.291456065905,84.7187988933485,96.9262168593858,46.9531243696583
209232_s_at,330.338455608795,146.237062096613,254.87575101812,88.244597268691
209233_at,753.143828409355,96.5056330327631,47.4717586684687,63.9461955825056
209234_at,97.4913801303806,114.503811832869,837.356484958443,270.292787754446
209235_at,451.922693413,274.214510912279,448.037671043109,314.986241202745
209236_at,138.218018219091,63.5262982327769,286.899985736186,56.5467222680256
209237_s_at,61.7243791093296,119.008668739683,125.574013649062,66.5107660546365
209238_at,128.11868485587,113.26190404688,194.119177497298,51.7871225943878
209239_at,760.051381375006,151.945981929696,106.111379594568,99.8902814098288
209240_at,489.371139502377,141.753282906908,675.579067947238,132.08621739099
209241_x_at,272.559825821013,174.645012574778,335.366236028187,275.851824842296
209242_at,31.6865025809598,30.8639914289843,248.894430327557,271.738021445305
209243_s_at,16.8141339680346,19.2841546695306,28.9499194454042,67.0782966200394
209244_s_at,117.239397101975,84.8543190479378,119.366171398364,69.3578511491427
209245_s_at,25.9716048438338,52.6674247595994,129.303268777015,75.906793135973
209246_at,79.2201124834123,67.7259328729576,77.847364539107,82.0514267770056
209247_s_at,459.957581934567,116.153787717847,120.853473348529,44.7902009419923
209248_at,565.610309116132,171.413772499001,304.171512373384,294.354085965883
209249_s_at,2433.58282565646,251.917750928088,344.72114835284,283.35857238638
209250_at,97.1073209535312,57.5876143786905,19.3968384829075,19.1815977738709
209251_x_at,12879.355459452,1966.92518402111,9264.41097442089,4019.53223234093
209252_at,211.257841359985,72.6549352644523,138.043864028263,62.9833710881522
209253_at,262.615971684719,759.373709717415,326.200268216137,188.237633510059
209254_at,66.7688125068948,190.475892724636,99.5884930507696,60.2132519705899
209255_at,91.8413110232459,71.0761993860252,107.438244261103,35.1852043700818
209256_s_at,102.855397513281,96.468335511348,203.223486750179,105.257547973622
209257_s_at,369.163202805643,37.5164432343038,40.2323496006455,28.8275377127764
209258_s_at,63.4586518729542,15.6288643653608,15.5315125719668,16.2811151300235
209259_s_at,307.494754866151,20.1955698602645,41.0086302634545,18.4698548309893
209260_at,86.7280555816714,336.930832414163,54.476401249695,50.963455475943
209261_s_at,147.375711945523,82.4922348392308,105.896555353435,53.0917343222165
209262_s_at,183.520770129223,313.185860914832,85.4293251527323,52.8808628184277
209263_x_at,153.795069693469,227.960109738595,123.649213449879,40.9377580056471
209264_s_at,83.0247174731746,86.2191829018162,38.9376094741889,30.4197709586028
209265_s_at,444.638531005864,87.4960147202844,195.313227828212,73.6501633683311
209266_s_at,74.7116224961868,27.7688797975157,51.1000346675055,108.720492584724
209267_s_at,158.774453885265,24.5160046479877,17.1806509990284,18.6055737123115
209268_at,108.596990498441,32.5048757819316,80.9186940469682,29.1870547402667
209269_s_at,32.602817353635,24.3793055310253,26.3209797080186,34.0935107562567
209270_at,36.6088653484549,143.101392387164,31.1159552917236,25.385764577805
209271_at,176.175032091923,162.975530895935,294.33098389342,96.9441122206021
209272_at,70.7966668085972,32.5246180714541,52.586401291728,39.6242963395076
209273_s_at,159.933613874199,68.5261560720786,83.5861534818723,78.2684770159477
209274_s_at,124.876240378545,45.3490192764263,165.760738242751,27.0234046135829
209275_s_at,266.461380904474,342.039106750676,277.286824399944,147.465576622094
209276_s_at,411.431073945344,119.862980720555,154.596781137901,50.0325267143789
209277_at,15.7574988927377,14.9947073961805,18.4593108019944,14.2646534290722
209278_s_at,39.7317905101255,48.8250909481808,30.0686523964603,30.5820211259899
209279_s_at,199.043371677999,75.1569792408086,59.115555040999,49.8479049167461
209280_at,202.375260390867,180.424073378478,198.29479374623,110.328953174649
209281_s_at,70.8001925058243,37.9280728270058,86.378319796333,118.635102777979
209282_at,266.044989886736,111.480941542668,32.4353058520848,26.2570836162891
209283_at,65.9469823464252,416.953756187869,178.498038491626,549.059216037932
209284_s_at,304.714151596649,54.1053565496826,60.4616131972733,36.024879680433
209285_s_at,100.107441105994,31.009846403698,90.2597680346249,30.0738016645316
209286_at,223.259879504203,72.245711024825,76.1870596072051,25.3201691679897
209287_s_at,246.740712149176,141.660033527053,103.197490239283,61.4694513927303
209288_s_at,177.809105433696,83.5340944299419,26.9271133671749,18.5387504579511
209289_at,77.7250180662239,118.127417343927,179.164461476959,31.185529915213
209290_s_at,55.436169005818,204.130079673079,72.618736475117,39.9640147829245
209291_at,15.3041936226744,50.7825075223864,176.902163312392,33.4260280974122
209292_at,14.1440641438787,15.2620452854466,18.0871280140233,17.1275417053895
209293_x_at,41.6507288119982,64.7003180154772,147.624746798488,32.1881862064523
209294_x_at,281.701429604374,132.074064772764,147.776456735058,93.7319850120723
209295_at,517.866425912595,122.2355718997,23.5116113513339,28.2017102559178
209296_at,263.258297455625,134.060820870954,100.345432180931,43.9963786406479
209297_at,158.042540218509,109.649936459372,188.404455720646,45.3180787072327
209298_s_at,13.5937320228944,15.5863514703555,15.4441387414958,16.08567973511
209299_x_at,286.742094482091,329.394837320297,311.116139135736,134.542863536598
209300_s_at,77.6481008922768,66.5008537733112,329.440954427285,98.5470870368228
209301_at,20.7776179265884,25.0146778200142,56.8263600738671,91.7625856804895
209302_at,807.638994893007,221.479372019882,207.34353065977,75.7295346123493
209303_at,317.738916959741,41.6798832345634,123.235265693488,46.292777670057
209304_x_at,476.725753920241,247.251151749385,290.331126691317,184.649480211256
209305_s_at,265.683683884573,141.323555803059,68.3973602395251,52.2976142021592
209306_s_at,443.870383467391,20.6262586889831,20.8892156672364,21.8446061474279
209307_at,327.725474504528,20.4426601385071,17.1512302910736,20.5736748240602
209308_s_at,181.16188754913,26.0625802979798,24.9035773934609,16.0044056540634
209309_at,18.6804832081331,2567.66045532921,26.2320985961985,21.6433136592509
209310_s_at,150.942310571093,44.7754312498963,22.3714539086217,43.8006286478524
209311_at,137.300793870318,148.372721243416,111.701774726959,136.748211561839
209312_x_at,5947.24198435306,892.888969073026,53.3583851083749,171.119203702969
209313_at,616.968325704174,116.890845516093,128.667131066784,109.585041378078
209314_s_at,22.558589691185,15.8476860761299,14.8737719131611,19.6036126107795
209315_at,25.2039879972405,16.2835548078597,20.9309429005005,22.7222011787956
209316_s_at,518.90141074849,113.254744994285,175.282649540142,89.1786106596217
209317_at,204.491222186522,84.1592530363567,54.1923813561662,45.5490183180207
209318_x_at,21.0077674857521,119.860266392162,42.9582128311489,19.4237460268701
209320_at,273.527168424437,121.322734902918,165.064874233368,172.449323942154
209321_s_at,182.174182130968,26.9460291875442,91.7803284871995,38.2846203767354
209322_s_at,329.816648278112,139.551388266098,464.174947001424,374.162977920756
209323_at,310.031891650846,74.8800031899911,123.285879180965,44.6555336119379
209324_s_at,184.34083704842,97.8991285616756,122.086675650814,113.19233491073
209325_s_at,141.863668654942,152.388666344943,194.842932261954,105.367772253325
209326_at,82.1476226823344,78.4050762322324,38.6634486246515,33.5974835355568
209327_s_at,55.2039931302254,71.8338932411559,77.8420696735528,63.496184333466
209328_x_at,20.15579784293,22.647048425862,19.284002755636,17.8535216276656
209329_x_at,1152.81451488854,920.19269372477,347.4054135114,206.779946742045
209330_s_at,495.926040188271,132.089800837324,75.2165440245431,27.1311650309098
209331_s_at,298.37717962321,260.202754492336,212.931009471484,87.9889225058841
